lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.2915,-221271.41751179704,0.01317836911472618,0.3999999999999766,0.07607801584858485,0.015581248005483897,0.0003678798737918688,0.0002740101857481572,0.0911459690793702,0.003006628018913308,0.3999999999996042,0.0003678798738005495
0.292,-221289.38544066832,0.008657485234770092,0.3998017885521024,0.07766740355616522,0.011126044888373408,0.0007440093612438018,1.2996423352318507e-05,0.09909517297781928,0.002406394177350127,0.39974469546757896,0.0007440093612446125
0.2925,-221251.88186782144,0.006453388209177449,0.3999999999998919,0.06516753265647697,0.020216951085551348,0.00024332820473541025,0.00024134804626549605,0.10857236069833788,0.0002441109766053854,0.3986176519182239,0.0002433282047355201
0.293,-220349.3304672168,0.013345065813388336,0.3992789880578832,0.07736657145056748,0.018105220284582463,0.0005902540729618893,0.0003878142958139916,0.09026314564440983,0.0009053381375477373,0.3991673481696534,0.0005902540731913758
0.2935,-220873.5991184704,0.0009409125452755283,0.39999999896179,0.08304038219892836,0.00944538917790707,0.0008474261771354545,0.0003498266808576585,0.10365079723903543,0.0008778431086652892,0.3999999977332715,0.0008474261771349919
0.294,-220005.77427760427,0.005149523613884297,0.3999999989380559,0.08203807864669169,0.012408698778396107,0.0008328298738400613,0.0002389441970784465,0.09394527823958344,0.004778973762891606,0.39977483705667066,0.0008328368929089888
0.2945,-220176.16700225227,0.001263037999900253,0.3999999999999149,0.08752663197958348,0.023365696846513274,0.000616217383262899,0.00015713281252295258,0.0889257662756763,0.0006195387091243258,0.3969097606088972,0.000616217384605747
0.295,-219895.12194905366,0.0023335756631148678,0.3993731515264925,0.08546912565740887,0.010979277393069106,0.00029898999381883863,0.0001474696613376099,0.11377253632071672,0.0010521855368155854,0.3862746982534064,0.000298989993818495
0.2955,-218701.0173082256,0.013198892781440735,0.399971170162456,0.07689670099402225,0.01906330233575613,0.0008729797740495976,0.00012552376799967706,0.08805998056243082,0.001098844925998479,0.39983962492143177,0.0008729797744136728
0.296,-219284.87400352146,0.0008845945425938023,0.4,0.08896041540448396,0.014628213005901615,0.00046750079077963614,0.0003548942145916824,0.09742116048225613,0.0008145928887567435,0.39600112787825203,0.00046750079238407977
0.2965,-218520.47403090235,0.004079174652242174,0.3999999999999919,0.08181566057906757,0.009717243937418624,0.0006057188992585343,0.0006057188813291285,0.09854231849976088,0.004028453631952321,0.3999999920197119,0.0006057188992685095
0.297,-218418.41905340715,0.0014312682106916359,0.3999999999999763,0.0884018159310141,0.01107953358082005,0.0010131283383469217,0.000830925851077104,0.0948554600039484,0.0013775603283237526,0.3999999780363459,0.0010103297194571476
0.2975,-218286.7180567123,0.005045287913318486,0.3999981745558724,0.08224775395175682,0.00504533879313843,3.020738170795371e-05,8.029994604487639e-06,0.1086528397247549,7.42653435329486e-05,0.39886789495960734,3.0207381707985234e-05
0.298,-217720.97150565922,0.008112292704779452,0.3990633189707432,0.08028325930081033,0.008112292704759409,8.933919216271275e-05,5.224564773907725e-05,0.10968684743530203,0.00015040594224793532,0.39436065890929256,8.933919216539806e-05
0.2985,-217197.40351528718,0.01110008463901113,0.3999999999999462,0.0737200774274019,0.011100084634403958,6.343111139971783e-05,6.342334397845578e-05,0.1059287720218438,9.230779464488312e-05,0.3978683879159648,6.343111140672585e-05
0.299,-217304.91065603046,0.0011473698146085096,0.399999912051587,0.08730497736247947,0.015336663684870468,0.00050099263796821,0.0003401300163489103,0.0977959458140151,0.001129968019255955,0.3960331356052609,0.0004109049936089122
0.2995,-215582.574686556,0.005076066055350167,0.3931414530389622,0.07637994747695101,0.028458112813119805,0.0028192881606640273,0.001662503488930594,0.1403569335368012,0.0050760135143045155,0.34421039288293365,0.002819289031983696
0.3,-216912.2640772309,0.0006366542840299728,0.3999999999986392,0.08298454054461811,0.004774511160522945,3.7092506482704636e-05,1.1565810568663193e-05,0.11343564438974388,0.0006361872675369268,0.39744671707725937,3.7086960599423055e-05
0.3005,-216254.52733188594,0.0013359754531193655,0.399999818798869,0.08556422244854801,0.013481006632074598,0.0008591187303004795,0.0005133536995903357,0.1045693730029432,0.0008984393421454023,0.3919195731620812,0.0008591187303289813
