Date,CTG,FPT,HPG,MBB,MSN,REE,SBT,SSI,STB,VCB,VIC,VNM
9/7/2016,15910.0703,26637.1429,15089.1632,9547.0058,43253.8226,17656.2959,24253.2025,18152.0443,10000,35119.6473,32045.8762,110031.2004
9/6/2016,15817.5699,26697.5446,14506.1728,9482.499,43253.8226,17656.2959,23975.2288,17981.6026,10200,35119.6473,32315.7362,113045.7539
9/5/2016,15817.5699,26878.7496,14403.2922,9482.499,42617.737,17056.3247,23905.7354,17981.6026,10000,35119.6473,32315.7362,116060.3073
9/1/2016,15910.0703,26878.7496,14540.4664,9547.0058,42617.737,17227.7451,24392.1893,18237.2652,10200,36510.5244,32383.2012,116060.3073
8/31/2016,16095.0711,26516.3395,14677.6406,9547.0058,43889.9083,17227.7451,24392.1893,18237.2652,10400,37553.6822,32450.6662,117567.584
8/30/2016,16095.0711,25731.1176,14368.9986,9547.0058,44525.9939,17142.0349,24114.2157,17981.6026,10500,38596.8401,32450.6662,114553.0306
8/29/2016,16002.5707,25731.1176,14231.8244,9547.0058,42617.737,17142.0349,24461.6827,18237.2652,10500,39987.7172,32383.2012,113799.3922
8/26/2016,16095.0711,25972.7243,14609.0535,9611.5126,40073.3945,17399.1654,24739.6564,18492.9278,10500,39987.7172,32383.2012,110031.2004
8/25/2016,15817.5699,25610.3142,14746.2277,9611.5126,39119.2661,17313.4553,24670.163,18237.2652,10300,37553.6822,32585.5962,109277.5621
8/24/2016,16002.5707,25368.7075,14164.7283,9547.0058,39119.2661,17399.1654,24600.6696,18322.4861,10500,37553.6822,32720.5262,109277.5621
8/23/2016,15817.5699,25187.5024,14251.4512,9547.0058,40073.3945,17313.4553,24461.6827,18407.7069,10500,36858.2437,32720.5262,107770.2853
8/22/2016,15910.0703,25066.6991,14020.1903,9547.0058,41345.5657,17313.4553,24670.163,18237.2652,10600,37205.963,31641.0862,105509.3703
8/19/2016,15817.5699,25006.2974,13933.4675,9547.0058,42935.7798,17313.4553,24322.6959,18492.9278,10600,37205.963,32180.8062,107770.2853
8/18/2016,16002.5707,25419.1372,14106.9131,9611.5126,40391.4373,17313.4553,23975.2288,18833.8113,10600,36858.2437,32315.7362,106765.4342
8/17/2016,16002.5707,25478.1143,14049.0979,9611.5126,37847.0948,17656.2959,25017.6301,19089.4738,10800,36858.2437,32315.7362,104924.6508
8/16/2016,16002.5707,25183.2287,13586.5762,9547.0058,37847.0948,17656.2959,24322.6959,19089.4738,10700,37553.6822,32315.7362,103697.4619
8/15/2016,16187.5715,24534.4805,13384.2229,9611.5126,38165.1376,17742.0061,23975.2288,18663.3695,10900,37901.4015,33057.8512,103697.4619
8/12/2016,16187.5715,24534.4805,13239.6849,9611.5126,38483.1804,17399.1654,24044.7222,18578.1487,10900,37901.4015,33057.8512,103083.8675
8/11/2016,16280.0719,24652.4347,13297.5001,9676.0194,38801.2232,17399.1654,24531.1762,18748.5904,10900,38944.5594,33057.8512,103697.4619
8/10/2016,16095.0711,24239.5949,13095.1468,9611.5126,38483.1804,17313.4553,24670.163,18492.9278,10800,37205.963,32787.9912,100629.4897
8/9/2016,15632.5691,24121.6406,12516.9946,9547.0058,38483.1804,17227.7451,23975.2288,18237.2652,10700,36858.2437,30696.5762,99402.3008
8/8/2016,15910.0703,23944.7093,12372.4566,9547.0058,37847.0948,16970.6146,22932.8276,18237.2652,10900,36162.8051,30156.8561,96947.923
8/5/2016,15817.5699,23885.7322,12459.1794,9547.0058,39119.2661,16627.7739,22863.3342,18322.4861,11000,35467.3666,30156.8561,96947.923
8/4/2016,16002.5707,23826.7551,12314.6414,9547.0058,39437.3089,16970.6146,22863.3342,18748.5904,10500,36162.8051,32045.8762,95720.7341
8/3/2016,15817.5699,23885.7322,12488.087,9611.5126,39119.2661,16799.1942,22724.3473,18919.0321,11000,35119.6473,33260.2462,94493.5452
8/2/2016,15910.0703,23944.7093,12343.549,9611.5126,39119.2661,17142.0349,22654.8539,18833.8113,11100,35815.0858,34407.1513,93266.3563
8/1/2016,16372.5723,24239.5949,12748.2555,9676.0194,40709.4801,17313.4553,22863.3342,19430.3573,11200,36858.2437,34744.4763,95107.1397
7/29/2016,16465.0727,24180.6178,12863.8859,9676.0194,40709.4801,17656.2959,22793.8407,19515.5782,11300,37553.6822,34407.1513,96947.923
7/28/2016,16465.0727,24357.5491,12892.7935,9740.5262,41981.6514,17999.1366,22376.8802,19771.2408,11200,38249.1208,35419.1263,98175.1119
7/27/2016,16650.0736,24357.5491,12488.087,9805.033,41981.6514,17484.8756,22307.3868,19345.1364,11200,37901.4015,34407.1513,96947.923
7/26/2016,16280.0719,24121.6406,12227.9185,9740.5262,42299.6942,17484.8756,22724.3473,19089.4738,11200,36858.2437,34069.8263,96334.3286
7/25/2016,16187.5715,24239.5949,11823.212,9676.0194,42617.737,17656.2959,22932.8276,19004.253,11000,36858.2437,34069.8263,94493.5452
7/22/2016,16465.0727,24357.5491,11620.8588,9805.033,42617.737,17570.5858,23210.8012,19174.6947,11100,36162.8051,33732.5013,95720.7341
7/21/2016,16465.0727,24534.4805,11909.9348,9805.033,42935.7798,17570.5858,22793.8407,19600.799,11300,38596.8401,34069.8263,96334.3286
7/20/2016,16465.0727,24534.4805,11881.0272,9740.5262,42617.737,17570.5858,23141.3078,20197.3451,11200,38249.1208,33732.5013,96947.923
7/19/2016,16835.0744,24711.4118,12141.1957,9805.033,42935.7798,17656.2959,23558.2683,20538.2286,11600,38944.5594,35081.8013,93879.9508
7/18/2016,17297.5764,25124.2516,12227.9185,9998.5534,43889.9083,17827.7163,23349.7881,20197.3451,12100,38596.8401,36431.1014,92039.1674
7/15/2016,17297.5764,25124.2516,11736.4892,9998.5534,42935.7798,17913.4265,23349.7881,20026.9034,11900,37553.6822,36768.4264,90198.3841
7/14/2016,17205.076,25360.1601,11620.8588,9998.5534,42935.7798,17742.0061,23349.7881,20112.1242,11500,38944.5594,36093.7764,89584.7896
7/13/2016,17482.5772,25301.183,12025.5653,9869.5398,42617.737,17742.0061,23766.7486,20538.2286,11500,39987.7172,37105.7514,90198.3841
7/12/2016,16372.5723,25124.2516,11881.0272,9676.0194,42617.737,17570.5858,22585.3605,19941.6825,11200,37553.6822,35081.8013,90198.3841
7/11/2016,16095.0711,25124.2516,11707.5816,9805.033,42617.737,17484.8756,22307.3868,19600.799,11200,36162.8051,34407.1513,89584.7896
7/8/2016,15910.0703,25714.0228,12343.549,9740.5262,42617.737,17656.2959,22724.3473,19345.1364,11200,35467.3666,34744.4763,90198.3841
7/7/2016,16002.5707,25537.0914,12372.4566,9740.5262,42617.737,17827.7163,22515.8671,19174.6947,11200,35467.3666,34744.4763,90198.3841
7/6/2016,15910.0703,24947.3203,11852.1196,9740.5262,42617.737,17827.7163,22029.4132,19089.4738,11300,34771.928,34407.1513,87744.0063
7/5/2016,16095.0711,24888.3432,11620.8588,9805.033,42935.7798,17656.2959,21751.4395,19089.4738,11400,35119.6473,34407.1513,88357.6007
7/4/2016,15817.5699,25065.2745,11534.1359,9676.0194,42617.737,17742.0061,21612.4527,18748.5904,11300,34215.5772,34407.1513,88971.1952
7/1/2016,15725.0695,24711.4118,11505.2283,9676.0194,42617.737,17484.8756,21751.4395,17555.4983,11300,33033.3316,34407.1513,87744.0063
6/30/2016,15540.0687,24652.4347,11447.4131,9611.5126,42299.6942,17570.5858,21681.9461,17725.94,11300,32894.2439,33327.7112,86516.8174
6/29/2016,15632.5691,24770.3889,11360.6903,9676.0194,42617.737,17570.5858,22168.4,17811.1609,11400,32894.2439,32383.2012,85289.6285
6/28/2016,15262.5674,24298.572,11187.2446,9611.5126,42617.737,17484.8756,21959.9197,17299.8357,11300,32268.3492,32180.8062,85903.2229
6/27/2016,15447.5682,24298.572,11273.9675,9611.5126,42617.737,17313.4553,21820.9329,17214.6148,11300,32129.2615,32653.0612,84062.4396
6/24/2016,15447.5682,24121.6406,11216.1522,9611.5126,42935.7798,17656.2959,21681.9461,17299.8357,11300,32546.5246,31605.2264,84062.4396
6/23/2016,15910.0703,24711.4118,11591.9511,9676.0194,43889.9083,18256.2672,21890.4263,17725.94,11500,33381.0509,32213.0192,85903.2229
6/22/2016,15632.5691,25006.2974,11447.4131,9676.0194,43889.9083,18341.9773,22793.8407,17725.94,11500,32546.5246,31909.1228,85289.6285
6/21/2016,15725.0695,25183.2287,11331.7827,9740.5262,43889.9083,18084.8468,23071.8144,17811.1609,11500,32685.6123,32820.812,85289.6285
6/20/2016,15725.0695,25183.2287,11100.5218,9740.5262,44207.9511,17827.7163,22863.3342,17811.1609,11300,32616.0685,32516.9156,84062.4396
6/17/2016,15632.5691,23826.7551,10811.4457,9805.033,45162.0795,17913.4265,22585.3605,17470.2774,11300,32755.1562,31605.2264,84062.4396
6/16/2016,15910.0703,23826.7551,11013.799,9805.033,43571.8654,18084.8468,24253.2025,18066.8235,11600,33172.4193,32516.9156,84062.4396
6/15/2016,16095.0711,23767.7779,10984.8914,9869.5398,43571.8654,18256.2672,23836.242,18066.8235,11700,33241.9632,32516.9156,84062.4396
6/14/2016,16095.0711,23885.7322,10955.9838,9869.5398,43889.9083,18256.2672,23975.2288,18322.4861,11800,33589.6824,32516.9156,84062.4396
6/13/2016,16280.0719,23826.7551,10551.2772,9869.5398,43889.9083,18256.2672,23905.7354,18407.7069,11800,33659.2263,31909.1228,84062.4396
6/10/2016,16465.0727,23885.7322,10695.8153,9934.0466,44525.9939,18427.6875,25643.0708,18748.5904,11500,33728.7702,32820.812,84062.4396
6/9/2016,16465.0727,23885.7322,10609.0924,9998.5534,44207.9511,17827.7163,25087.1235,18578.1487,12100,33450.5947,33124.7084,84676.034
6/8/2016,16280.0719,24003.6864,10666.9077,9934.0466,44525.9939,17913.4265,24739.6564,18322.4861,12100,33311.507,33124.7084,84676.034
6/7/2016,16095.0711,23885.7322,10493.462,9998.5534,43889.9083,17827.7163,23141.3078,18066.8235,11900,33450.5947,33124.7084,84062.4396
6/6/2016,16280.0719,23826.7551,10233.2935,9869.5398,43571.8654,17656.2959,22585.3605,17981.6026,12000,33241.9632,32516.9156,83448.8451
6/3/2016,16465.0727,24003.6864,10291.1087,9934.0466,43889.9083,17742.0061,22098.9066,18152.0443,11300,32894.2439,32820.812,85289.6285
6/2/2016,16557.5731,24062.6635,10175.4783,10063.0602,43889.9083,17742.0061,21959.9197,18237.2652,11200,32755.1562,32516.9156,85289.6285
6/1/2016,16465.0727,24062.6635,9944.2174,10063.0602,43889.9083,17742.0061,22168.4,18152.0443,11100,32616.0685,32516.9156,85289.6285
5/31/2016,16465.0727,24062.6635,9770.7718,10063.0602,44207.9511,17742.0061,22029.4132,18322.4861,11000,32476.9808,31909.1228,85894.5194
5/30/2016,16280.0719,24239.5949,9770.7718,10063.0602,43889.9083,17913.4265,22237.8934,18407.7069,11100,32546.5246,32516.9156,85894.5194
5/27/2016,16095.0711,24180.6178,9626.2337,9934.0466,43889.9083,17913.4265,22446.3737,17725.94,11300,31503.3668,31301.33,86499.4104
5/26/2016,15817.5699,23847.2688,9597.3261,9869.5398,43889.9083,17827.7163,22585.3605,17470.2774,11000,31503.3668,30997.4336,85289.6285
5/25/2016,16002.5707,23947.6784,9741.8642,9805.033,44525.9939,17999.1366,22446.3737,17555.4983,11200,31990.1738,31605.2264,87104.3014
5/24/2016,16002.5707,23947.6784,9741.8642,9998.5534,45162.0795,17827.7163,21334.479,17640.7191,11500,31920.6299,31605.2264,87709.1924
5/23/2016,15817.5699,23997.8832,9741.8642,9934.0466,44207.9511,17742.0061,21751.4395,17725.94,11700,32059.7176,31605.2264,88314.0834
5/20/2016,16187.5715,24048.0879,9597.3261,10127.567,44207.9511,17827.7163,21959.9197,17640.7191,11900,32963.7877,31301.33,88314.0834
5/19/2016,16372.5723,23947.6784,9597.3261,10063.0602,44525.9939,17827.7163,21681.9461,17555.4983,12400,33450.5947,32516.9156,87709.1924
5/18/2016,16557.5731,23947.6784,9568.4185,9869.5398,45480.1223,17913.4265,21542.9592,17640.7191,12600,34076.4894,32516.9156,87709.1924
5/17/2016,16650.0736,23897.4736,9712.9566,9676.0194,45162.0795,17913.4265,21681.9461,17725.94,12700,33589.6824,33124.7084,88918.9744
5/16/2016,16187.5715,23746.8593,9597.3261,9676.0194,45162.0795,17570.5858,21334.479,17555.4983,12100,33589.6824,33428.6049,88314.0834
5/13/2016,16372.5723,23797.0641,9626.2337,9740.5262,44844.0367,17656.2959,21681.9461,17214.6148,11700,33102.8755,32516.9156,87104.3014
5/12/2016,16372.5723,23797.0641,9828.587,9740.5262,45798.1651,17827.7163,22585.3605,17385.0565,11000,33381.0509,32516.9156,87709.1924
5/11/2016,16650.0736,23947.6784,9973.1251,9869.5398,45798.1651,17913.4265,22168.4,17385.0565,10300,34076.4894,32516.9156,88314.0834
5/10/2016,16095.0711,23746.8593,9684.049,9805.033,45480.1223,17589.2184,21890.4263,17725.94,10400,33798.314,31605.2264,86499.4104
5/9/2016,16002.5707,23696.6545,9799.6794,9869.5398,45480.1223,17663.749,22724.3473,18066.8235,10300,33381.0509,31605.2264,87104.3014
5/6/2016,16002.5707,23847.2688,9828.587,9869.5398,46116.208,17887.3408,23349.7881,18237.2652,10300,33798.314,31909.1228,85894.5194
5/5/2016,15447.5682,23997.8832,10117.6631,9740.5262,45162.0795,17738.2796,23419.2815,18237.2652,10300,32755.1562,31301.33,85894.5194
5/4/2016,15170.067,24148.4975,10117.6631,9740.5262,45162.0795,17514.6878,23349.7881,18237.2652,10200,32059.7176,30997.4336,85894.5194
4/29/2016,15355.0678,24399.5214,9684.049,9740.5262,44525.9939,17589.2184,23071.8144,18237.2652,10300,31990.1738,31909.1228,84079.8465
4/28/2016,14985.0662,24299.1118,9394.9729,9547.0058,43889.9083,17589.2184,23210.8012,18492.9278,10300,32129.2615,31605.2264,83474.9555
4/27/2016,15262.5674,23947.6784,9452.7881,9482.499,44207.9511,17663.749,23488.7749,18663.3695,10200,31990.1738,32213.0192,83474.9555
4/26/2016,15632.5691,24048.0879,9539.5109,9611.5126,43889.9083,17738.2796,23349.7881,19089.4738,10200,32824.7,32820.812,84684.7375
4/25/2016,15817.5699,24048.0879,9539.5109,9611.5126,43571.8654,17663.749,23071.8144,18833.8113,10300,31920.6299,31909.1228,84079.8465
4/22/2016,15540.0687,23997.8832,9452.7881,9611.5126,43889.9083,17738.2796,23210.8012,18322.4861,10200,31781.5422,33124.7084,84684.7375
4/21/2016,14800.0654,23746.8593,9105.8968,9417.9922,44525.9939,17142.0349,22585.3605,18066.8235,10200,29834.3142,31301.33,82870.0645
4/20/2016,14800.0654,23646.4497,9019.174,9353.4854,42935.7798,16992.9737,22098.9066,18066.8235,10000,29764.7704,30693.5372,82265.1736
4/19/2016,14800.0654,23596.245,8932.4511,9288.9786,43889.9083,17067.5043,21820.9329,18152.0443,10000,29486.5949,30207.3029,84079.8465
4/15/2016,14985.0662,23696.6545,9048.0816,9224.4718,44207.9511,17365.6267,21612.4527,18407.7069,10100,29556.1388,31605.2264,86499.4104
4/14/2016,14892.5658,23847.2688,9076.9892,9353.4854,44207.9511,17589.2184,21264.9856,18492.9278,10200,29417.0511,31909.1228,85894.5194
4/13/2016,14985.0662,23897.4736,8990.2664,9288.9786,43889.9083,17589.2184,21612.4527,18492.9278,10200,29138.8757,31605.2264,85894.5194
4/12/2016,14985.0662,23947.6784,9163.712,9288.9786,44525.9939,17738.2796,21751.4395,18578.1487,10100,29277.9634,31605.2264,86499.4104
4/11/2016,15262.5674,24048.0879,9105.8968,9353.4854,45162.0795,17738.2796,21195.4921,18663.3695,10100,28930.2441,30693.5372,86499.4104
4/8/2016,15447.5682,23897.4736,8903.5435,9288.9786,44207.9511,17663.749,20778.5316,18492.9278,10100,28791.1564,28870.1587,86499.4104
4/7/2016,15447.5682,23997.8832,8701.1903,9353.4854,45162.0795,17812.8102,20917.5185,18663.3695,10100,28999.788,28687.8209,85289.6285
4/6/2016,15447.5682,23797.0641,8730.0979,9353.4854,45162.0795,17812.8102,20361.5711,18578.1487,10300,29208.4195,28930.938,82870.0645
4/5/2016,15170.067,23596.245,8469.9294,9159.965,44844.0367,17738.2796,20083.5975,18492.9278,10200,28512.981,28627.0416,82870.0645
4/4/2016,15262.5674,23495.8354,8441.0218,9095.4582,44525.9939,17812.8102,20014.1041,18152.0443,10300,28443.4371,28627.0416,81055.3916
4/1/2016,15077.5666,23495.8354,8383.2066,9095.4582,45162.0795,17961.8714,19805.6238,18066.8235,10300,28443.4371,28687.8209,81055.3916
3/31/2016,15170.067,23646.4497,8527.7446,9224.4718,45480.1223,18185.4631,20153.0909,17981.6026,10300,28512.981,28687.8209,81055.3916
3/30/2016,15447.5682,23847.2688,8527.7446,9288.9786,46116.208,18334.5243,20014.1041,18152.0443,10300,29277.9634,28566.2623,82265.1736
3/29/2016,15355.0678,23847.2688,8614.4674,9353.4854,46116.208,18185.4631,19319.1699,17981.6026,10100,29208.4195,28444.7038,81055.3916
3/28/2016,15632.5691,24098.2927,8643.375,9417.9922,47388.3792,18185.4631,19597.1436,18407.7069,10300,29764.7704,28383.9245,81660.2826
3/25/2016,15632.5691,24048.0879,8383.2066,9417.9922,47070.3364,18259.9937,19736.1304,18407.7069,10400,29764.7704,27836.911,81055.3916
3/24/2016,15632.5691,24299.1118,8325.3913,9353.4854,46752.2936,18409.0549,19736.1304,18578.1487,10300,29277.9634,27411.456,81660.2826
3/23/2016,15910.0703,24449.7262,8469.9294,9417.9922,45798.1651,18409.0549,19805.6238,18492.9278,10600,29834.3142,27593.7938,81055.3916
3/22/2016,15817.5699,24449.7262,8527.7446,9417.9922,44525.9939,18334.5243,19736.1304,18407.7069,10600,30112.4896,27654.5731,80450.5006
3/21/2016,16002.5707,24700.75,8614.4674,9482.499,44525.9939,18409.0549,19458.1567,18748.5904,10600,29834.3142,27472.2353,81660.2826
3/18/2016,16002.5707,24750.9548,8585.5598,9547.0058,45480.1223,18558.116,19944.6106,18748.5904,10400,29556.1388,26803.6632,83474.9555
3/17/2016,16095.0711,24349.3166,8672.2827,9547.0058,46116.208,18632.6466,21403.9724,18919.0321,10800,29695.2265,27350.6767,83474.9555
3/16/2016,16002.5707,24349.3166,8643.375,9482.499,46434.2508,18409.0549,21125.9987,19004.253,10700,30042.9458,27107.5596,82870.0645
3/15/2016,16002.5707,24349.3166,8672.2827,9482.499,46752.2936,18334.5243,20639.5448,19174.6947,10800,29208.4195,27350.6767,82265.1736
3/14/2016,16095.0711,24449.7262,8672.2827,9482.499,47706.422,18558.116,20778.5316,19345.1364,11000,28999.788,27593.7938,81660.2826
3/11/2016,16095.0711,24349.3166,8325.3913,9611.5126,46752.2936,18483.5855,19597.1436,19430.3573,11000,28930.2441,27593.7938,82265.1736
3/10/2016,16187.5715,24198.7023,8267.5761,9676.0194,47388.3792,18409.0549,20083.5975,19515.5782,10900,28930.2441,28262.3659,79240.7186
3/9/2016,16095.0711,24098.2927,8238.6685,9611.5126,48024.4648,18409.0549,18832.716,19174.6947,10900,28791.1564,28262.3659,79240.7186
3/8/2016,16372.5723,24098.2927,8354.299,9547.0058,47706.422,18558.116,19319.1699,19089.4738,10900,28930.2441,28201.5866,79240.7186
3/7/2016,16465.0727,24399.5214,8036.3153,9547.0058,47388.3792,18707.1772,19944.6106,19345.1364,11000,29069.3318,27836.911,79240.7186
3/4/2016,16465.0727,24600.3405,7949.5924,9676.0194,47388.3792,18856.2384,19180.1831,19430.3573,11000,29069.3318,27836.911,79845.6096
3/3/2016,16650.0736,24499.9309,7805.0544,9676.0194,47388.3792,18632.6466,18832.716,19686.0199,11000,28930.2441,27593.7938,79240.7186
3/2/2016,16557.5731,24449.7262,7862.8696,9676.0194,46434.2508,19079.8302,19249.6765,19771.2408,11100,28999.788,27350.6767,79845.6096
3/1/2016,16280.0719,24198.7023,7920.6848,9740.5262,45798.1651,19377.9525,19180.1831,19345.1364,10900,28304.3494,26803.6632,78635.8277
2/29/2016,16465.0727,23997.8832,8065.2229,9417.9922,45798.1651,18259.9937,19805.6238,19174.6947,11000,28512.981,26803.6632,77426.0457
2/26/2016,16927.5748,23947.6784,8209.7609,9676.0194,47070.3364,18409.0549,20153.0909,19174.6947,11200,29208.4195,27350.6767,78635.8277
2/25/2016,17020.0752,23897.4736,7891.7772,9740.5262,45798.1651,18409.0549,19249.6765,19089.4738,11100,29069.3318,27654.5731,78030.9367
2/24/2016,16835.0744,23997.8832,7862.8696,9869.5398,46752.2936,18552.316,19249.6765,19430.3573,11200,29417.0511,27593.7938,79240.7186
2/23/2016,15817.5699,23997.8832,7862.8696,9869.5398,47070.3364,18409.0549,19458.1567,19089.4738,10900,28512.981,27715.3524,78635.8277
2/22/2016,15910.0703,24198.7023,7862.8696,9998.5534,47388.3792,18409.0549,19944.6106,19004.253,10800,28095.7178,27472.2353,78635.8277
2/19/2016,15910.0703,23947.6784,7805.0544,9998.5534,45480.1223,18337.4243,19805.6238,18066.8235,11000,27887.0863,27411.456,78030.9367
2/18/2016,16095.0711,24148.4975,7747.2392,9611.5126,45798.1651,18552.316,19249.6765,18066.8235,11000,28026.174,27958.4695,78030.9367
2/17/2016,15817.5699,23847.2688,7718.3316,9611.5126,45798.1651,18552.316,18763.2226,17896.3817,10600,27678.4547,27654.5731,78635.8277
2/16/2016,15817.5699,23746.8593,7718.3316,9676.0194,45798.1651,18337.4243,18276.7686,17811.1609,10900,28026.174,27715.3524,77426.0457
2/15/2016,15910.0703,23445.6306,7631.6087,9676.0194,45798.1651,18480.6854,18068.2884,17725.94,11000,28026.174,27654.5731,76216.2637
2/5/2016,15910.0703,23546.0402,7805.0544,9482.499,46752.2936,18265.7937,17581.8345,17896.3817,11200,27887.0863,28323.1452,75006.4818
2/4/2016,15910.0703,23345.2211,7805.0544,9353.4854,46752.2936,18122.5326,17303.8608,17555.4983,11200,27817.5424,28566.2623,73796.6998
2/3/2016,15725.0695,23395.4259,7747.2392,9224.4718,45798.1651,18122.5326,16886.9003,17385.0565,11100,27539.367,28566.2623,73191.8088
2/2/2016,15817.5699,23194.6067,7747.2392,9288.9786,44844.0367,18194.1632,16469.9398,17299.8357,11100,28095.7178,28566.2623,71982.0269
