lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.7000000000000002,184867.01316621812,0.016777156928177214,0.07662426836597577,0.09860109460105503,0.2441861508795995,0.019991387609788327,0.15936913775067926,0.2045898145399782,0.00033908027635617217,0.17879855403056685,0.0007233550178240486
0.7050000000000002,188606.77993043745,0.011366492435059673,0.06642005734745003,0.10001152555856178,0.2436676030094526,0.03143904864979241,0.1634089000540078,0.20167657129119618,0.0018659594149987785,0.17826395971294923,0.0018798825265329124
0.7100000000000002,192232.8247881504,0.012061326710616401,0.07043201970992105,0.09479390658001417,0.2414340522152796,0.033843199520779084,0.1666410021189508,0.2006369882252842,0.0005955697204191953,0.17567108240062038,0.0038908527981148544
0.7150000000000002,195855.65250150833,0.01911148096254387,0.06873407673455954,0.09238806119979573,0.24017956069196608,0.03219338006312668,0.17073516515593753,0.20019734880815476,0.0003539116794413431,0.17359058337647862,0.0025164313279940438
0.7200000000000002,199537.5090783261,0.020435302769441572,0.0663661160941671,0.09106971598118623,0.23927591391009068,0.03235103802665597,0.1744350251864999,0.19921021841282563,0.0011962143140558552,0.17202139557181095,0.0036390597332650837
0.7250000000000002,203236.82155887724,0.022026232391792935,0.06541006666825594,0.0883028904312799,0.2373739147777364,0.032047596463264,0.17828023112374297,0.19795614729105263,0.0025403608366021315,0.17027190127395775,0.005790658742314917
0.7300000000000002,206767.2726845066,0.021247434062841002,0.06451276208420258,0.0895367043204443,0.2383893080518409,0.03160399509894679,0.1838530960389333,0.19803726959884302,0.0005440334026566803,0.16928802045147337,0.002987376889817308
0.7350000000000002,210496.6236387364,0.021870803955316213,0.059187449761899165,0.08477277436767516,0.23525312529087386,0.03606514357998333,0.18461608526374315,0.19570176647331639,0.0019606045589993532,0.16736612557520336,0.013206121172990363
0.7400000000000002,214009.40975663447,0.022091107957996823,0.05693415684724864,0.08667914425428698,0.23604185821412801,0.03779681834952859,0.19010455444620616,0.195135503691617,0.00047451923716324387,0.1665456165385505,0.008196720463273147
0.7450000000000002,217617.83829006384,0.01850477786026279,0.06072696654897171,0.08388145627961675,0.2355836212459004,0.039324301724036684,0.194615726168547,0.1947228204632885,0.000939961002702005,0.16521369947319725,0.006486669233476008
